datetime,new_cases,hospitalizations,intensive,deaths,province
2020-05-16T00:00:00,3.142857142857143,2.2857142857142856,0.5714285714285714,1.4285714285714286,ferrara
2020-05-17T00:00:00,2.2857142857142856,1.8571428571428572,0.5714285714285714,1.0,ferrara
2020-05-18T00:00:00,1.2857142857142858,2.142857142857143,0.5714285714285714,1.0,ferrara
2020-05-19T00:00:00,0.8571428571428571,1.7142857142857142,0.14285714285714285,1.1428571428571428,ferrara
2020-05-20T00:00:00,1.1428571428571428,1.4285714285714286,0.14285714285714285,1.0,ferrara
2020-05-21T00:00:00,0.8571428571428571,1.7142857142857142,0.14285714285714285,1.0,ferrara
2020-05-22T00:00:00,0.8571428571428571,1.5714285714285714,0.0,0.8571428571428571,ferrara
2020-05-23T00:00:00,1.4285714285714286,1.4285714285714286,0.0,0.8571428571428571,ferrara
2020-05-24T00:00:00,1.4285714285714286,1.5714285714285714,0.0,1.0,ferrara
2020-05-25T00:00:00,1.4285714285714286,1.2857142857142858,0.0,1.0,ferrara
2020-05-26T00:00:00,1.4285714285714286,1.2857142857142858,0.0,0.7142857142857143,ferrara
2020-05-27T00:00:00,1.0,1.2857142857142858,0.0,0.42857142857142855,ferrara
2020-05-28T00:00:00,1.1428571428571428,0.8571428571428571,0.0,0.2857142857142857,ferrara
2020-05-29T00:00:00,1.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,ferrara
2020-05-30T00:00:00,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,ferrara
2020-05-31T00:00:00,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,ferrara
2020-06-01T00:00:00,1.1428571428571428,0.42857142857142855,0.0,0.2857142857142857,ferrara
2020-06-02T00:00:00,1.1428571428571428,0.42857142857142855,0.0,0.2857142857142857,ferrara
2020-06-03T00:00:00,1.4285714285714286,0.2857142857142857,0.0,0.2857142857142857,ferrara
2020-06-04T00:00:00,1.2857142857142858,0.5714285714285714,0.0,0.2857142857142857,ferrara
2020-06-05T00:00:00,1.2857142857142858,0.42857142857142855,0.0,0.8571428571428571,ferrara
