datetime,new_cases,hospitalizations,intensive,deaths,province
2020-04-07T00:00:00,101.85714285714286,79.0,8.428571428571429,17.714285714285715,genova
2020-04-08T00:00:00,99.42857142857143,81.57142857142857,8.0,17.571428571428573,genova
2020-04-09T00:00:00,99.42857142857143,80.71428571428571,8.857142857142858,17.857142857142858,genova
2020-04-10T00:00:00,103.14285714285714,71.42857142857143,8.571428571428571,16.571428571428573,genova
2020-04-11T00:00:00,107.42857142857143,66.85714285714286,9.285714285714286,15.857142857142858,genova
2020-04-12T00:00:00,106.57142857142857,65.28571428571429,8.285714285714286,14.285714285714286,genova
2020-04-13T00:00:00,106.14285714285714,61.42857142857143,8.0,13.428571428571429,genova
2020-04-14T00:00:00,99.14285714285714,60.857142857142854,7.857142857142857,12.285714285714286,genova
2020-04-15T00:00:00,96.28571428571429,55.0,7.0,12.142857142857142,genova
2020-04-16T00:00:00,91.71428571428571,54.0,6.571428571428571,11.0,genova
2020-04-17T00:00:00,84.57142857142857,52.285714285714285,6.285714285714286,9.714285714285714,genova
2020-04-18T00:00:00,75.42857142857143,51.0,5.571428571428571,9.571428571428571,genova
2020-04-19T00:00:00,74.71428571428571,48.714285714285715,5.428571428571429,10.285714285714286,genova
2020-04-20T00:00:00,79.0,46.57142857142857,5.285714285714286,9.857142857142858,genova
2020-04-21T00:00:00,78.42857142857143,41.285714285714285,5.142857142857143,9.857142857142858,genova
2020-04-22T00:00:00,76.0,42.857142857142854,4.285714285714286,9.714285714285714,genova
2020-04-23T00:00:00,74.42857142857143,40.285714285714285,4.0,10.285714285714286,genova
2020-04-24T00:00:00,77.0,38.42857142857143,3.857142857142857,11.285714285714286,genova
2020-04-25T00:00:00,76.0,35.285714285714285,3.4285714285714284,10.571428571428571,genova
2020-04-26T00:00:00,72.28571428571429,34.285714285714285,3.0,9.857142857142858,genova
2020-04-27T00:00:00,64.71428571428571,31.285714285714285,2.857142857142857,9.714285714285714,genova
2020-04-28T00:00:00,63.714285714285715,30.714285714285715,2.2857142857142856,10.285714285714286,genova
2020-04-29T00:00:00,70.14285714285714,27.714285714285715,2.142857142857143,10.428571428571429,genova
2020-04-30T00:00:00,75.0,25.857142857142858,1.7142857142857142,10.714285714285714,genova
2020-05-01T00:00:00,70.0,25.142857142857142,1.7142857142857142,9.857142857142858,genova
2020-05-02T00:00:00,81.14285714285714,25.571428571428573,1.5714285714285714,9.857142857142858,genova
2020-05-03T00:00:00,86.28571428571429,22.285714285714285,1.2857142857142858,9.428571428571429,genova
2020-05-04T00:00:00,85.71428571428571,22.857142857142858,1.2857142857142858,9.428571428571429,genova
2020-05-05T00:00:00,85.28571428571429,21.285714285714285,1.1428571428571428,8.428571428571429,genova
2020-05-06T00:00:00,81.71428571428571,20.285714285714285,1.0,7.285714285714286,genova
2020-05-07T00:00:00,79.14285714285714,20.0,0.8571428571428571,6.428571428571429,genova
2020-05-08T00:00:00,87.0,19.714285714285715,0.5714285714285714,6.0,genova
2020-05-09T00:00:00,74.0,19.285714285714285,1.0,6.285714285714286,genova
2020-05-10T00:00:00,66.0,20.714285714285715,1.1428571428571428,6.142857142857143,genova
2020-05-11T00:00:00,64.85714285714286,19.714285714285715,0.7142857142857143,5.571428571428571,genova
2020-05-12T00:00:00,63.0,18.571428571428573,0.8571428571428571,5.285714285714286,genova
2020-05-13T00:00:00,59.57142857142857,17.285714285714285,0.8571428571428571,5.428571428571429,genova
2020-05-14T00:00:00,55.42857142857143,16.714285714285715,0.8571428571428571,4.571428571428571,genova
2020-05-15T00:00:00,47.285714285714285,15.0,0.7142857142857143,4.571428571428571,genova
2020-05-16T00:00:00,45.57142857142857,13.0,0.2857142857142857,4.428571428571429,genova
2020-05-17T00:00:00,45.42857142857143,11.714285714285714,0.14285714285714285,4.142857142857143,genova
2020-05-18T00:00:00,42.57142857142857,10.857142857142858,0.2857142857142857,3.857142857142857,genova
2020-05-19T00:00:00,45.0,10.285714285714286,0.14285714285714285,3.857142857142857,genova
2020-05-20T00:00:00,45.142857142857146,9.428571428571429,0.14285714285714285,3.2857142857142856,genova
2020-05-21T00:00:00,50.42857142857143,8.142857142857142,0.14285714285714285,3.5714285714285716,genova
2020-05-22T00:00:00,47.714285714285715,8.571428571428571,0.14285714285714285,3.7142857142857144,genova
2020-05-23T00:00:00,49.142857142857146,8.428571428571429,0.14285714285714285,2.857142857142857,genova
2020-05-24T00:00:00,51.857142857142854,7.428571428571429,0.14285714285714285,3.0,genova
2020-05-25T00:00:00,50.142857142857146,6.428571428571429,0.14285714285714285,3.0,genova
2020-05-26T00:00:00,45.42857142857143,6.142857142857143,0.14285714285714285,2.4285714285714284,genova
2020-05-27T00:00:00,41.57142857142857,6.285714285714286,0.14285714285714285,2.5714285714285716,genova
2020-05-28T00:00:00,32.57142857142857,5.857142857142857,0.14285714285714285,2.5714285714285716,genova
2020-05-29T00:00:00,28.428571428571427,6.0,0.14285714285714285,2.4285714285714284,genova
2020-05-30T00:00:00,24.857142857142858,5.571428571428571,0.14285714285714285,2.7142857142857144,genova
2020-05-31T00:00:00,20.142857142857142,5.714285714285714,0.14285714285714285,2.857142857142857,genova
2020-06-01T00:00:00,18.0,6.285714285714286,0.14285714285714285,3.0,genova
2020-06-02T00:00:00,14.285714285714286,6.0,0.14285714285714285,3.0,genova
2020-06-03T00:00:00,15.428571428571429,5.142857142857143,0.2857142857142857,3.2857142857142856,genova
2020-06-04T00:00:00,14.714285714285714,4.428571428571429,0.2857142857142857,3.5714285714285716,genova
2020-06-05T00:00:00,14.714285714285714,3.142857142857143,0.2857142857142857,3.4285714285714284,genova
2020-06-06T00:00:00,13.428571428571429,3.2857142857142856,0.2857142857142857,2.857142857142857,genova
2020-06-07T00:00:00,11.857142857142858,3.142857142857143,0.42857142857142855,2.7142857142857144,genova
2020-06-08T00:00:00,11.142857142857142,3.0,0.2857142857142857,2.2857142857142856,genova
2020-06-09T00:00:00,10.0,3.0,0.2857142857142857,2.2857142857142856,genova
2020-06-10T00:00:00,7.428571428571429,3.2857142857142856,0.2857142857142857,1.8571428571428572,genova
2020-06-11T00:00:00,8.142857142857142,3.2857142857142856,0.2857142857142857,1.4285714285714286,genova
2020-06-12T00:00:00,8.428571428571429,3.4285714285714284,0.42857142857142855,1.4285714285714286,genova
2020-06-13T00:00:00,8.857142857142858,3.857142857142857,0.42857142857142855,2.142857142857143,genova
2020-06-14T00:00:00,8.857142857142858,3.857142857142857,0.2857142857142857,2.0,genova
2020-06-15T00:00:00,7.857142857142857,3.5714285714285716,0.2857142857142857,2.142857142857143,genova
2020-06-16T00:00:00,7.857142857142857,3.2857142857142856,0.2857142857142857,2.142857142857143,genova
2020-06-17T00:00:00,6.428571428571429,3.7142857142857144,0.14285714285714285,2.4285714285714284,genova
